_id,name,glcm_0_contrast,glcm_0_dissimilarity,glcm_0_homogeneity,glcm_0_asm,glcm_0_entropy,glcm_0_mean_baris,glcm_0_mean_kolom,glcm_0_variance_baris,glcm_0_variance_kolom,glcm_0_correlation,glcm_45_contrast,glcm_45_dissimilarity,glcm_45_homogeneity,glcm_45_asm,glcm_45_entropy,glcm_45_mean_baris,glcm_45_mean_kolom,glcm_45_variance_baris,glcm_45_variance_kolom,glcm_45_correlation,glcm_90_contrast,glcm_90_dissimilarity,glcm_90_homogeneity,glcm_90_asm,glcm_90_entropy,glcm_90_mean_baris,glcm_90_mean_kolom,glcm_90_variance_baris,glcm_90_variance_kolom,glcm_90_correlation,glcm_135_contrast,glcm_135_dissimilarity,glcm_135_homogeneity,glcm_135_asm,glcm_135_entropy,glcm_135_mean_baris,glcm_135_mean_kolom,glcm_135_variance_baris,glcm_135_variance_kolom,glcm_135_correlation,dominant_color_0,dominant_color_0_percent,dominant_color_1,dominant_color_1_percent,dominant_color_2,dominant_color_2_percent,dominant_color_3,dominant_color_3_percent
ObjectId("5bfed3c730cffe2d241cf995"),006_0001_XiaomiRedmiNote4X.jpg,0.8135987521383188,0.3756519962732156,0.8452490127320567,0.04110701672279819,3.995199399597483,21.65558320732527,21.655583207325286,56.13756053684715,56.13756053684723,0.99275352594272,1.0543243426603555,0.4317692104088846,0.8298533042744537,0.04038071859540741,4.058006988876311,21.651601150087583,21.65160115008756,56.16849410721804,56.168494107218095,0.9906146287218635,0.6190098439027373,0.32471228158602117,0.860822956325445,0.04219857894471304,3.9292411868221566,21.654382312286177,21.654382312286174,56.125897093527634,56.12589709352757,0.9944855238316159,1.0543243426603555,0.4317692104088846,0.8298533042744537,0.04038071859540741,4.058006988876311,21.651601150087583,21.65160115008756,56.16849410721804,56.168494107218095,0.9906146287218635,"[73.71378853058188,120.71442248601093,154.40679884852995]",14.72930908203125,"[231.75937199405845,91.5049959975309,127.86599907954117]",43.721771240234375,"[141.29850473140544,116.43060364546965,167.19892610339264]",19.81801986694336,"[193.70219731512404,93.82923082999443,133.219683239054]",21.73147201538086
ObjectId("5bfed3e730cffe2d241cf996"),006_0002_XiaomiRedmiNote4X.jpg,0.8401482694892478,0.37975489522238415,0.8445987033506688,0.04044409761771206,4.002814026974057,21.64731917842744,21.64731917842743,56.235910046898624,56.23591004689863,0.9925301442726838,1.0817760425176934,0.4362268030795134,0.8289385172448527,0.039646214269976866,4.066028343999653,21.643202433950705,21.643202433950698,56.26575770536198,56.26575770536194,0.9903869059385795,0.6288804756231687,0.32679141465053724,0.8603708197723228,0.04151971473710651,3.935634840497398,21.645956954881488,21.645956954881488,56.22286869433784,56.2228686943379,0.9944072537543204,1.0817760425176934,0.4362268030795134,0.8289385172448527,0.039646214269976866,4.066028343999653,21.643202433950705,21.643202433950698,56.26575770536198,56.26575770536194,0.9903869059385795,"[73.6687972521903,120.95078993072369,154.4833652921162]",14.781379699707031,"[194.05600136513993,93.98553476731365,133.66884855697708]",21.79546356201172,"[141.28661489966942,116.70921426923964,167.59064349965402]",19.83776092529297,"[231.7172520780957,91.75219515610607,128.60367285226977]",43.585968017578125
ObjectId("5bfed40530cffe2d241cf997"),006_0003_XiaomiRedmiNote4X.jpg,0.4897312973484856,0.317140342436461,0.8569810821965412,0.040480840783312794,3.932947251936854,21.692522662359494,21.692522662359494,55.4859353146784,55.48593531467843,0.9955868879692574,0.753123898143293,0.38571697487599504,0.8371904031710816,0.039566420654282175,4.01762486327461,21.688374617425794,21.6883746174258,55.51464715464928,55.51464715464932,0.9932168901655336,0.4309485352517109,0.28593807276392935,0.8696584675477383,0.04160083888391913,3.8812381058749224,21.691106026240234,21.69110602624023,55.4724269685284,55.47242696852842,0.9961156509747062,0.753123898143293,0.38571697487599504,0.8371904031710816,0.039566420654282175,4.01762486327461,21.688374617425794,21.6883746174258,55.51464715464928,55.51464715464932,0.9932168901655336,"[231.70284964951185,91.73743013108998,128.72215808344623]",43.769264221191406,"[141.1058644178064,116.79667526010944,167.65039253098738]",19.663715362548828,"[194.11724445962454,94.0520561021855,133.759231769636]",21.779537200927734,"[75.3939108802413,121.07143501630554,154.90993928925897]",14.788055419921875
ObjectId("5bfed42b30cffe2d241cf998"),006_0004_XiaomiRedmiNote4X.jpg,0.5405564592497559,0.34197347721163224,0.8469901963185205,0.03296611781339594,4.061630363567268,20.8475431291239,20.847543129123906,62.558697942203736,62.558697942203736,0.9956796058978951,0.738397120385579,0.40185604030084204,0.8280946161451898,0.03207009389434301,4.139210273686462,20.84196137899665,20.841961378996658,62.57963675769615,62.57963675769621,0.9941003403132188,0.427253253299121,0.2960845857771256,0.8638831446474545,0.03407718962121923,3.990966617173641,20.846064920882213,20.846064920882224,62.540236855847596,62.5402368558476,0.9965841730477953,0.738397120385579,0.40185604030084204,0.8280946161451898,0.03207009389434301,4.139210273686462,20.84196137899665,20.841961378996658,62.57963675769615,62.57963675769621,0.9941003403132188,"[74.58264436462562,120.81434507236828,154.5802533421181]",17.946434020996094,"[194.41385876114725,94.00550976138828,133.3967028199566]",19.770526885986328,"[141.19079011384645,116.73166618014336,167.6258960137524]",23.51245880126953,"[234.78591787808227,91.61504304976444,127.92411525226817]",38.77115249633789
ObjectId("5bfed45430cffe2d241cf999"),006_0005_XiaomiRedmiNote4X.jpg,0.5736288031524939,0.34702620967741893,0.8461917914411137,0.03315390677542071,4.066060403400831,20.802848927785924,20.802848927785927,62.11983479355669,62.119834793556684,0.9953828853130504,0.7961346508314627,0.4096035561365239,0.8271113579963159,0.03229006206746695,4.144573370376409,20.79724116579665,20.79724116579664,62.140223533885745,62.140223533885774,0.9935940474176324,0.409935735887097,0.29217929038367546,0.8648068965972608,0.034337145011090024,3.98360728410224,20.801300078659576,20.80130007865958,62.10077438582792,62.10077438582797,0.9966994313682774,0.7961346508314627,0.4096035561365239,0.8271113579963159,0.03229006206746695,4.144573370376409,20.79724116579665,20.79724116579664,62.140223533885745,62.140223533885774,0.9935940474176324,"[234.16643253597917,91.09997789675327,126.99445208507294]",38.88816833496094,"[140.78481804227948,116.23823020636223,167.22783494270422]",23.46963882446289,"[194.05597357577972,93.47114057819809,132.46575572981524]",19.78626251220703,"[74.18016554539673,120.38955535724781,154.38200481994667]",17.856502532958984
ObjectId("5bfed47430cffe2d241cf99a"),006_0006_XiaomiRedmiNote4X.jpg,0.6698655532135891,0.36533269947458413,0.8422459365364751,0.03320733196822782,4.086901216011756,20.746185869532027,20.74618586953202,62.46148593162125,62.46148593162127,0.9946377712343659,0.861884381608155,0.42164431181553497,0.8245671627768236,0.032333876570344734,4.1577590546132805,20.74042047568676,20.740420475686758,62.48037252228452,62.48037252228456,0.9931027589400108,0.4396297272116325,0.30071920057429097,0.8623644129202405,0.03438320084495103,3.9972732999851117,20.7445706752505,20.744570675250493,62.44125148032315,62.44125148032319,0.9964796531396376,0.861884381608155,0.42164431181553497,0.8245671627768236,0.032333876570344734,4.1577590546132805,20.74042047568676,20.740420475686758,62.48037252228452,62.48037252228456,0.9931027589400108,"[140.607624400352,115.88964043422018,166.75934599335775]",23.491573333740234,"[233.80901682375048,90.92116534768594,125.9826905244359]",38.875675201416016,"[73.57388733155638,119.9684812387064,153.99969265498402]",18.03274154663086,"[194.04584139829396,93.2474102965636,131.83050938129188]",19.600582122802734
ObjectId("5bfed49130cffe2d241cf99b"),006_0007_XiaomiRedmiNote4X.jpg,0.6097625702590419,0.36838457661290247,0.8364569138643798,0.039804906479553565,4.022285158932199,20.89903985673266,20.899039856732653,68.1266269877656,68.12662698776563,0.9955247852622402,1.150783208109856,0.518642101652224,0.7901690919737911,0.03745011557998745,4.206398058160632,20.893034020079703,20.8930340200797,68.15007697570715,68.15007697570714,0.9915569926023692,0.8871034564393941,0.44183677755376366,0.8143535470702691,0.03866085367029098,4.116323106387286,20.89827473958333,20.898274739583343,68.12696782778978,68.12696782778981,0.9934893370076161,1.150783208109856,0.518642101652224,0.7901690919737911,0.03745011557998745,4.206398058160632,20.893034020079703,20.8930340200797,68.15007697570715,68.15007697570714,0.9915569926023692,"[244.29464504446258,90.16932145644284,129.81902811206436]",37.76369094848633,"[157.94757361043094,113.11014018119491,167.16543600024485]",24.906253814697266,"[82.56910258173193,114.9019044999828,152.61737684348034]",22.21527099609375,"[173.60712641213092,89.80651204450696,120.44814144332238]",15.1153564453125
ObjectId("5bfed4b630cffe2d241cf99c"),006_0008_XiaomiRedmiNote4X.jpg,0.5129234634652984,0.341073283235581,0.8447456703519826,0.04798477934109535,3.918699901425682,21.137860459433046,21.13786045943305,66.9868815523148,66.9868815523148,0.9961714633404403,0.9241893917894313,0.47872251987283676,0.7983214780483605,0.045488730989165435,4.099259146106792,21.131836289295375,21.131836289295364,67.00878425848485,67.00878425848484,0.9931039683676063,0.6539999923631485,0.3956147284335286,0.825045122205655,0.046784213530133484,3.997621391354455,21.136769821450386,21.1367698214504,66.98531625063615,66.98531625063612,0.9951183331738258,0.9241893917894313,0.47872251987283676,0.7983214780483605,0.045488730989165435,4.099259146106792,21.131836289295375,21.131836289295364,67.00878425848485,67.00878425848484,0.9931039683676063,"[177.28875959144264,87.44557015092231,112.54191650998527]",15.013790130615234,"[85.29522294362988,112.2278367803242,150.87774863481962]",22.217369079589844,"[246.18648009075557,90.21473853877387,132.01324887453865]",37.149715423583984,"[160.07204152352057,109.89214592721486,163.29946534005563]",25.61969757080078
ObjectId("5bfed4d130cffe2d241cf99d"),006_0009_XiaomiRedmiNote4X.jpg,0.6012503436583571,0.34834261210899176,0.8465049617496755,0.029520642524824555,4.112991113878256,16.434596564180143,16.434596564180122,59.82956643842025,59.82956643842021,0.9949753075322958,1.1524764244469097,0.49257688989029447,0.8023625535662876,0.026986617338290955,4.2995007223661785,16.428264290812773,16.428264290812777,59.84157801574196,59.84157801574194,0.9903706046643345,0.8368758782380286,0.4100197412634388,0.8276553605460076,0.028392681530864133,4.195459395579443,16.431179072733404,16.431179072733407,59.8031510211236,59.8031510211236,0.9930030787345784,1.1524764244469097,0.49257688989029447,0.8023625535662876,0.026986617338290955,4.2995007223661785,16.428264290812773,16.428264290812777,59.84157801574196,59.84157801574194,0.9903706046643345,"[116.66955431898205,110.89238747712054,156.59334455560537]",25.98400115966797,"[171.18209632392026,93.40462826935875,133.66169435341092]",22.786521911621094,"[55.16375856376881,110.48482651843156,146.3492441821527]",24.170780181884766,"[216.16131794857336,89.14052808165107,116.66898330889816]",27.059268951416016
ObjectId("5bfed4f030cffe2d241cf99e"),006_0010_XiaomiRedmiNote4X.jpg,0.5110486162023468,0.33522727272727126,0.8476820323468882,0.02785916763194283,4.121276297393606,16.277075505559665,16.277075505559655,60.4529632490185,60.4529632490185,0.9957731714978368,1.0336617523260243,0.4851819682015496,0.8000309820470687,0.025107982630119464,4.323384442131736,16.270368522993603,16.270368522993607,60.46049190416295,60.46049190416287,0.9914517586627923,0.7603164329789853,0.40531734940126984,0.8257030011338359,0.02651997956695708,4.220508798963966,16.274036515609758,16.27403651560975,60.42352601355845,60.42352601355852,0.9937084403779392,1.0336617523260243,0.4851819682015496,0.8000309820470687,0.025107982630119464,4.323384442131736,16.270368522993603,16.270368522993607,60.46049190416295,60.46049190416287,0.9914517586627923,"[217.7039087455754,89.52078836801059,118.9726970560304]",26.507091522216797,"[56.11666551430086,111.10040563276407,146.795151612928]",24.840736389160156,"[170.62810400896223,94.7311559726235,136.87422045437023]",21.01306915283203,"[117.05500588399725,111.52375858011037,157.2530912554483]",27.63967514038086
ObjectId("5bfed50f30cffe2d241cf99f"),006_0011_XiaomiRedmiNote4X.jpg,0.3852257453567947,0.25868882881231614,0.8811044916440969,0.03952509312339694,3.9123881057557988,16.236473225195503,16.236473225195518,58.11317655410049,58.11317655410051,0.9966855559427358,0.7098599274363172,0.36206832299917263,0.8447185465132887,0.03692764934137534,4.073244366331087,16.231590811148077,16.23159081114808,58.14201101514611,58.14201101514612,0.9938954646129176,0.5622575299364636,0.3088133095063537,0.8641645515558863,0.038268764206491064,3.9923755027276973,16.233585540383693,16.2335855403837,58.09716486949269,58.097164869492765,0.9951610587952144,0.7098599274363172,0.36206832299917263,0.8447185465132887,0.03692764934137534,4.073244366331087,16.231590811148077,16.23159081114808,58.14201101514611,58.14201101514612,0.9938954646129176,"[160.49723373737055,95.5843828318333,137.6191174229886]",18.17302703857422,"[48.743890343651316,112.01229193554411,147.00591772453947]",22.94464111328125,"[200.2648252080088,91.91433689351986,125.69803754965753]",38.373374938964844,"[108.95214858755222,112.33300895380619,156.62747882608755]",20.50952911376953
ObjectId("5bfed52e30cffe2d241cf9a0"),006_0012_XiaomiRedmiNote4X.jpg,0.48478929924242525,0.27924341703323496,0.875649437158441,0.038997183561154856,3.9436364931893806,16.160762425158858,16.160762425158858,58.33488693856381,58.33488693856389,0.9958447738164542,0.8473181345189686,0.3862778766761367,0.8391050410241948,0.03644658886319725,4.102690427021713,16.155838490858827,16.15583849085881,58.36349004991254,58.363490049912656,0.9927410258211578,0.6550662878787882,0.3277698863636364,0.8592098999981775,0.03780481655498453,4.018501973856545,16.157846102150565,16.157846102150565,58.31858450112005,58.318584501119965,0.9943837261013562,0.8473181345189686,0.3862778766761367,0.8391050410241948,0.03644658886319725,4.102690427021713,16.155838490858827,16.15583849085881,58.36349004991254,58.363490049912656,0.9927410258211578,"[160.1728527387629,95.53620112383994,137.71131958336207]",17.99163818359375,"[48.41682058859746,111.96171243278742,146.9119812830932]",23.206043243408203,"[200.05764193010486,92.011089204663,125.98463613001962]",38.265132904052734,"[108.65149291168875,112.296236599097,156.45602552906857]",20.537757873535156
ObjectId("5bfed54730cffe2d241cf9a1"),006_0013_XiaomiRedmiNote4X.jpg,0.415863842558651,0.27346900201612895,0.8752227645600796,0.041183725891322624,3.8605029025049626,16.527320362139555,16.527320362139548,51.39173339833796,51.39173339833797,0.9959539811652663,0.7737912661760931,0.38523633841011634,0.8365755987042355,0.03781224723754797,4.026818959891841,16.52449621558503,16.524496215585028,51.42843654119208,51.4284365411921,0.992477009625245,0.6170719926075268,0.33235104319403663,0.855300853162117,0.039412135074131154,3.950925540201042,16.524593051228006,16.52459305122801,51.39743365629368,51.39743365629364,0.9939970544372497,0.7737912661760931,0.38523633841011634,0.8365755987042355,0.03781224723754797,4.026818959891841,16.52449621558503,16.524496215585028,51.42843654119208,51.4284365411921,0.992477009625245,"[145.39274867531125,95.29034915779951,137.99439430491535]",17.70486831665039,"[41.64522004247836,110.65719848356818,145.93144083860506]",16.66116714477539,"[190.80264688236014,92.11118769914236,125.9349696420146]",49.13005828857422,"[95.11054237621813,116.89921425800362,158.90164617869985]",16.504478454589844
ObjectId("5bfed56030cffe2d241cf9a2"),006_0014_XiaomiRedmiNote4X.jpg,0.402149964870479,0.26927637005131944,0.876436517107902,0.040709899614111575,3.859944836131275,16.545666945411778,16.545666945411778,51.48540345666079,51.4854034566608,0.9960945244878092,0.7408261022867025,0.37864407006399314,0.8380878440412735,0.03744393011289748,4.024769608780817,16.54279432294755,16.542794322947554,51.52213525363336,51.522135253633316,0.9928106036498701,0.5607759805718473,0.32185514418377303,0.8576766406084219,0.03903473701216096,3.9443164487028595,16.542900018328464,16.54290001832845,51.49082057327596,51.49082057327595,0.9945546024094354,0.7408261022867025,0.37864407006399314,0.8380878440412735,0.03744393011289748,4.024769608780817,16.54279432294755,16.542794322947554,51.52213525363336,51.522135253633316,0.9928106036498701,"[145.536768172467,95.3064407251843,138.62014079375965]",17.811012268066406,"[41.8827949554574,110.73346438020354,146.05352540842622]",16.669654846191406,"[95.113355150562,116.87537582681901,159.07517114575143]",16.50390625,"[191.02151889129067,92.144997636035,126.49915850628543]",49.01599884033203
