_id,name,glcm_0_contrast,glcm_0_dissimilarity,glcm_0_homogeneity,glcm_0_asm,glcm_0_entropy,glcm_0_mean_baris,glcm_0_mean_kolom,glcm_0_variance_baris,glcm_0_variance_kolom,glcm_0_correlation,glcm_45_contrast,glcm_45_dissimilarity,glcm_45_homogeneity,glcm_45_asm,glcm_45_entropy,glcm_45_mean_baris,glcm_45_mean_kolom,glcm_45_variance_baris,glcm_45_variance_kolom,glcm_45_correlation,glcm_90_contrast,glcm_90_dissimilarity,glcm_90_homogeneity,glcm_90_asm,glcm_90_entropy,glcm_90_mean_baris,glcm_90_mean_kolom,glcm_90_variance_baris,glcm_90_variance_kolom,glcm_90_correlation,glcm_135_contrast,glcm_135_dissimilarity,glcm_135_homogeneity,glcm_135_asm,glcm_135_entropy,glcm_135_mean_baris,glcm_135_mean_kolom,glcm_135_variance_baris,glcm_135_variance_kolom,glcm_135_correlation,dominant_color_0,dominant_color_0_percent,dominant_color_1,dominant_color_1_percent,dominant_color_2,dominant_color_2_percent,dominant_color_3,dominant_color_3_percent
ObjectId("5c0db04230cffe434ca8967e"),011_0008_XiaomiRedmiNote4X.jpg,0.2594878344941349,0.21604559964564982,0.8960361265400856,0.04620101700836022,3.635475706508612,17.662338003268573,17.662338003268584,29.172106210488028,29.17210621048804,0.9955524665819147,0.37401256916912967,0.2778871870726944,0.8698284205614812,0.04294053922510353,3.7548467062755093,17.661636227949714,17.66163622794972,29.184542760486046,29.18454276048603,0.9935922832124077,0.30532040414222883,0.2477404462976539,0.8815142692406215,0.04398959232163371,3.703468926430787,17.663423390915202,17.663423390915206,29.17449044467861,29.17449044467861,0.9947673395578036,0.37401256916912967,0.2778871870726944,0.8698284205614812,0.04294053922510353,3.7548467062755093,17.661636227949714,17.66163622794972,29.184542760486046,29.18454276048603,0.9935922832124077,"[187.81844062761556,94.5867450989638,128.3050764872076]",48.54326248168945,"[126.04980488088998,93.42658279457162,183.01591822470732]",16.37430191040039,"[141.87676195605525,97.4088116737215,140.9070150045022]",22.66101837158203,"[77.29471785028791,92.75854894433782,165.94197312859885]",12.421989440917969
ObjectId("5c0db05b30cffe434ca8967f"),012_0008_XiaomiRedmiNote4X.jpg,0.5841037008186715,0.29649029356060597,0.8737397721266631,0.05127025405085542,3.7472226636751182,18.858733981702123,18.85873398170212,49.549000393470855,49.54900039347092,0.9941057973301154,1.0628630453623362,0.4106651607361092,0.839468893484201,0.04834010275932057,3.8988064127383817,18.855455032779787,18.855455032779787,49.578704565794325,49.57870456579435,0.989281052675026,0.7766249312683291,0.34104369043255184,0.8599496112802817,0.04977974769401567,3.8118127385381153,18.858433280639055,18.858433280639066,49.552388203992614,49.55238820399254,0.9921635973621371,1.0628630453623362,0.4106651607361092,0.839468893484201,0.04834010275932057,3.8988064127383817,18.855455032779787,18.855455032779787,49.578704565794325,49.57870456579435,0.989281052675026,"[110.51759310003564,95.61383504573195,166.87851103792107]",17.925739288330078,"[205.98939290395148,96.62125949343807,133.4753833674384]",49.25031661987305,"[55.9270742324903,94.2932984873924,154.8372370410326]",12.578010559082031,"[162.08826865601392,96.93903937119055,143.25503965359]",20.246505737304688
ObjectId("5c0db07830cffe434ca89680"),013_0014_XiaomiRedmiNote4X.jpg,0.15191322244623665,0.13637604624877808,0.9332448052093537,0.053542160391675996,3.4656372249745804,22.863304637860455,22.863304637860452,47.45925962555628,47.45925962555628,0.9983995407466874,0.2013427243774421,0.1710654936461388,0.9172761836374819,0.051277822482818515,3.5487543240975867,22.862020546014488,22.862020546014485,47.487451695876786,47.48745169587679,0.9978800428619873,0.1789018588098731,0.15465294324291304,0.9249279958525012,0.05239480726586964,3.5099907221856195,22.86439384393329,22.864393843933293,47.45678594981733,47.45678594981732,0.9981151077213795,0.2013427243774421,0.1710654936461388,0.9172761836374819,0.051277822482818515,3.5487543240975867,22.862020546014488,22.862020546014485,47.487451695876786,47.48745169587679,0.9978800428619873,"[234.7962328563442,93.49368375976876,133.40392415753726]",48.0891227722168,"[145.26018645349907,158.9018052460491,174.95845685196164]",9.327125549316406,"[182.8608538543456,97.90288387673216,140.2564497357463]",28.937816619873047,"[94.94158527291668,135.76125121478862,154.88087730460256]",13.646507263183594
ObjectId("5c0db09230cffe434ca89681"),014_0024_XiaomiRedmiNote4X.jpg,0.21475783541055748,0.14335135630498552,0.9333118333591628,0.09310230603428506,3.068339822787962,25.138135386119252,25.138135386119256,37.65783202846924,37.65783202846922,0.9971485634748138,0.29916514496970453,0.17625216310298147,0.9201882022841938,0.09116250055143552,3.1305181721907176,25.137857144904714,25.137857144904718,37.68321149525611,37.683211495256124,0.9960305248265874,0.25874324138563076,0.15846946022727293,0.9272416676228663,0.09215470535821686,3.0968436508426183,25.13722612338099,25.137226123380994,37.659535792900776,37.65953579290076,0.9965647048491447,0.29916514496970453,0.17625216310298147,0.9201882022841938,0.09116250055143552,3.1305181721907176,25.137857144904714,25.137857144904718,37.68321149525611,37.683211495256124,0.9960305248265874,"[233.1389132472559,96.14382691784343,137.41252429346227]",69.3857192993164,"[109.76912849278072,97.4572764100966,167.7555417056196]",4.593372344970703,"[186.94666753150852,99.06001337178553,143.15099140812885]",19.110393524169922,"[95.73240680679575,157.65574064617635,155.6809279986751]",6.9110870361328125
ObjectId("5c0db0a930cffe434ca89682"),015_0008_XiaomiRedmiNote4X.jpg,0.3077718337609968,0.2253358305840664,0.8937818933647745,0.08278326522244982,3.2930440256542877,19.288339385538855,19.288339385538862,28.372819148288862,28.37281914828884,0.9945762909185655,0.44297577993538634,0.2573583722954644,0.8840392404627638,0.08121768088392321,3.3415513228568634,19.288812350159446,19.288812350159436,28.383237180009466,28.383237180009495,0.9921965247105892,0.3203459112292279,0.2071219376221896,0.9040526190768992,0.08519164625282288,3.2460388628135077,19.28713849049976,19.28713849049977,28.37911473186666,28.379114731866633,0.9943559565853975,0.44297577993538634,0.2573583722954644,0.8840392404627638,0.08121768088392321,3.3415513228568634,19.288812350159446,19.288812350159436,28.383237180009466,28.383237180009495,0.9921965247105892,"[129.14777744309134,100.73549636387108,188.95048840311546]",11.07635498046875,"[196.75984631500552,96.04793781604435,135.1259235542439]",54.811859130859375,"[100.73715687857839,98.71990247511084,149.8180837817985]",18.310260772705078,"[157.5283743996911,96.23663030624805,136.1650276323093]",15.80209732055664
ObjectId("5c0db0bf30cffe434ca89683"),016_0014_XiaomiRedmiNote4X.jpg,0.20194033327223854,0.17088698222140764,0.9172645076176452,0.12113965812277894,2.8470351110767647,20.232621865072094,20.23262186507209,12.758752204895508,12.758752204895513,0.9920862036494941,0.2517503098337457,0.19994859196448453,0.9042953134004323,0.11741947390895036,2.904192150118725,20.233875984325326,20.23387598432533,12.755043560024149,12.755043560024141,0.9901313426077671,0.22103150965298143,0.1830133492179863,0.911665759829736,0.11930729857386221,2.8720086088798094,20.2347558880132,20.234755888013204,12.75090025772055,12.750900257720552,0.9913327096445935,0.2517503098337457,0.19994859196448453,0.9042953134004323,0.11741947390895036,2.904192150118725,20.233875984325326,20.23387598432533,12.755043560024149,12.755043560024141,0.9901313426077671,"[189.59351694954347,92.6166109523912,124.41897032638212]",62.0208740234375,"[167.4198919470353,115.98256370752831,194.6366953281146]",18.324565887451172,"[138.888586911213,96.30551896623594,134.61961650687786]",11.439800262451172,"[114.57688379219091,114.52775198477181,175.46072241051115]",8.21533203125
ObjectId("5c0db0d430cffe434ca89684"),017_0023_XiaomiRedmiNote4X.jpg,0.2091934338343108,0.20417793102394907,0.8984026463167312,0.04040148470424362,3.5474461903750267,18.022374545607292,18.022374545607295,27.324072766041958,27.32407276604195,0.9961719939112755,0.2801231499557108,0.25397767285951933,0.875507634787685,0.03734903319103804,3.6506259206054095,18.01903769508536,18.01903769508536,27.321889983442382,27.32188998344238,0.9948736498440356,0.24650900384897365,0.2318405196114369,0.885509128414096,0.038657247769970524,3.605686986954796,18.021355980419116,18.021355980419116,27.320054502959337,27.320054502959337,0.9954884972169018,0.2801231499557108,0.25397767285951933,0.875507634787685,0.03734903319103804,3.6506259206054095,18.01903769508536,18.01903769508536,27.321889983442382,27.32188998344238,0.9948736498440356,"[144.34609740402422,97.67115155224911,137.03191998618829]",24.305248260498047,"[201.03495433226362,96.3288845003977,135.28129954195123]",34.77058410644531,"[102.3427755924398,140.84159550992996,170.43339729444497]",19.854164123535156,"[147.9954774097068,133.5103321702089,182.51101191824898]",21.070575714111328
ObjectId("5c0db0f030cffe434ca89685"),018_0015_XiaomiRedmiNote4X.jpg,0.25935037115102666,0.21809227608748769,0.8948462983117499,0.04851908706554141,3.774403806830126,20.638478567173763,20.638478567173767,70.64830749630636,70.64830749630636,0.9981644969260972,0.4547480289604976,0.3032682324140086,0.861842787160341,0.046276680234295084,3.927649470479437,20.634294415157143,20.634294415157136,70.68295107924445,70.68295107924442,0.996783184473645,0.37909430749022527,0.26265712823802523,0.8789598762458669,0.04771545697242083,3.853241948090928,20.638220823405426,20.638220823405433,70.64626054191689,70.6462605419169,0.9973169541842555,0.4547480289604976,0.3032682324140086,0.861842787160341,0.046276680234295084,3.927649470479437,20.634294415157143,20.634294415157136,70.68295107924445,70.68295107924442,0.996783184473645,"[75.02133137832503,101.06836198863209,159.236243910841]",21.582984924316406,"[247.14413889266092,96.01064812821473,133.33039005600617]",28.804683685302734,"[143.58451841716598,102.828350136085,166.97164690017635]",19.299602508544922,"[196.3841980545739,98.5711786160474,139.90682283782976]",30.31330108642578
ObjectId("5c0db10a30cffe434ca89686"),019_0008_XiaomiRedmiNote4X.jpg,0.6112498472629522,0.28421691715542463,0.8805607747432819,0.048436693115832465,3.6102002381400022,19.557442494501494,19.557442494501476,20.825632002359672,20.825632002359672,0.9853245786924096,0.9584884890910804,0.390414408009716,0.8434251129191014,0.043434184204023826,3.777655415482089,19.554864700357093,19.554864700357097,20.833952098859413,20.83395209885944,0.9769969594692596,0.722396597018574,0.32402973790322553,0.8658125812483294,0.04644201658694929,3.676359153749818,19.5565938492791,19.556593849279093,20.82897539563238,20.82897539563237,0.982658854233175,0.9584884890910804,0.390414408009716,0.8434251129191014,0.043434184204023826,3.777655415482089,19.554864700357093,19.554864700357097,20.833952098859413,20.83395209885944,0.9769969594692596,"[108.18959689277617,124.6961786536535,175.53955793531304]",16.283130645751953,"[200.20327737629512,95.50759309575079,132.92009774631055]",33.83607864379883,"[175.55253083522513,118.38136061328812,206.33475735719054]",29.865074157714844,"[164.2250910026491,98.28726820529435,142.66437174820376]",20.01628875732422
ObjectId("5c0db12c30cffe434ca89687"),020_0008_XiaomiRedmiNote4X.jpg,1.106028149437928,0.5130361070381229,0.7899663500148998,0.03056017916639517,4.349420389817088,18.94301571664224,18.943015716642236,72.2009679521295,72.20096795212953,0.9923406279665725,2.0237346504492453,0.7375877782651017,0.7257260023045442,0.028037567612177156,4.5826838993934045,18.93291394696179,18.932913946961797,72.16275569614541,72.16275569614535,0.9859779838579711,1.4585700757575768,0.6121529050586496,0.759128813329403,0.029216288345631926,4.462220664756481,18.937472316410084,18.937472316410087,72.16919195820081,72.1691919582008,0.9898947872618382,2.0237346504492453,0.7375877782651017,0.7257260023045442,0.028037567612177156,4.5826838993934045,18.93291394696179,18.932913946961797,72.16275569614541,72.16275569614535,0.9859779838579711,"[58.73880955138918,116.83189643284628,145.67392563419438]",17.290019989013672,"[242.42850840915355,93.19197197489417,131.78590635592533]",29.37908172607422,"[174.81513430841085,112.14009383900144,153.31299916738433]",26.673507690429688,"[120.56041798765526,125.02677442351163,157.28552339806626]",26.657962799072266
ObjectId("5c0db14330cffe434ca89688"),021_0021_XiaomiRedmiNote4X.jpg,0.23581263746334366,0.13877879093352902,0.9380052764987769,0.3106258665404429,2.0494721068663506,27.649793995906656,27.64979399590664,50.22325457403953,50.2232545740395,0.9976523560702776,0.3261027644718876,0.16751375260504034,0.9287781368317294,0.309148276880932,2.082667155889615,27.647751758431923,27.64775175843192,50.2647904766374,50.264790476637415,0.996756151160886,0.18799448619257114,0.12911244501466287,0.9407799026143147,0.3127081366677371,2.032500048557907,27.64878879521017,27.64878879521017,50.220248907188754,50.22024890718876,0.9981282999359463,0.3261027644718876,0.16751375260504034,0.9287781368317294,0.309148276880932,2.082667155889615,27.647751758431923,27.64775175843192,50.2647904766374,50.264790476637415,0.996756151160886,"[245.46388872684608,94.77884603742932,137.87209684999763]",86.6450309753418,"[88.1704714153665,100.50082630738635,143.2824010531918]",3.4055709838867188,"[27.312325343238513,98.72705812924167,139.05790359814625]",5.494785308837891,"[205.29101299146032,94.49005842946728,137.88624446204224]",4.4551849365234375
